building_id,FID,Shape Area (m2),Floor,Landuse,Floor Area (m2),Cement(kg),Steel(kg),Timber(kg),Brick(kg),Gravel(kg),Sand(kg),Asphalt(kg),Lime(kg),Glass(kg),Ceramic(kg),Total MS(t)
52800,0,978.5636927999999,3,13,2935.6910789999997,3143.7728620000003,134.68950669999998,82.02320873,938.2762256000001,1032.306411,796.4823465,5.519099227999999,38.45755313,0.146784554,1.321060985,6.172995058
52818,1,600.041111,4,13,2400.164444,2570.2881,110.11954469999999,67.06059456,767.1165579,843.9938251,651.1886153,4.512309155,31.44215422,0.120008222,1.080074,5.046921783
505939,2,808.6447287000001,11,12,8895.092016,10693.76857,628.6161527,166.0713679,1.2453128820000001,7080.2263920000005,5972.431632,17.43438035,116.5257054,0.0,0.0,24.67631952
478696,3,133.7161034,5,12,668.5805172,803.7741835,47.24858515,12.48239826,0.093601272,532.1700343,448.9050166,1.310417814,8.758404775,0.0,0.0,1.854742642
106680,4,219.39591910000001,3,13,658.1877574,361.5820264,10.97198992,16.38229328,352.788638,149.2769834,172.82694130000002,0.447567675,7.272974719,0.7569159209999999,1.197901718,1.0735042320000001
275398,5,1821.6848320000001,2,18,3643.3696630000004,1721.273564,0.10930109,69.95269753,3068.846701,42.70029245,51.18934377,0.0,0.0,0.0,0.0,4.954071900000001
338964,6,486.44166260000003,4,18,1945.7666510000001,902.1157922,0.058373,36.32746337,2126.450542,140.2508602,347.45555079999997,0.0,0.0,0.0,0.0,3.552658581
106868,7,242.75386719999997,2,4,485.50773439999995,546.0505489,44.0598269,9.064429402,0.067971083,257.04235980000004,231.9707404,0.966160392,6.360151321,0.0,0.0,1.095582188
107248,8,53.08429347,6,13,318.5057608,341.0814492,14.61304431,8.899050958,101.7976262,111.99936570000001,86.41379797,0.59879083,4.172425467,0.015925288,0.143327592,0.669734804
