id,building_id,height,proj_shape_area,inter_shape_area,inter_perimeter
82,565882,36,67.92287723565457,67.92287723565457,34.11122849292852
82,6225,36,171.91704545474,171.91704545474,53.78889714679722
82,565871,36,247.86756560529855,247.86756560529855,66.78918758908017
82,6248,36,176.50612696019655,176.50612696019655,55.50936694087736
82,6212,36,210.8763772648076,210.8763772648076,60.82918483009705
82,565802,36,178.3215950075467,178.3215950075467,55.38771847043007
82,565865,36,125.18559167807265,125.18559167807265,48.42007543946543
82,565876,36,258.0968651871993,258.0968651871993,66.848978373247
82,565849,36,254.08768845692458,254.08768845692458,68.28628647127344
